永久,"存活时间，单位为秒，单位为秒，单位为秒；永久二维码无视该参数]
     * @",c:\development\data\beibei\application\libraries\service\WechatAdminService.php
永久,"          case 2: //永久二维码
              ",c:\development\data\beibei\application\libraries\service\WechatAdminService.php
永久,$_res->show_desc = '永久：' . $_res->scene_,c:\development\data\beibei\application\libraries\service\WechatAdminService.php
永久,"}

    /**
     * 上传永久图片素材
     */
    p",c:\development\data\beibei\application\libraries\service\WechatAdminService.php
永久,"_IN_FEED_CANCEL => '永久踢出 feed'
    ];

 ",c:\development\data\beibei\application\libraries\service\forum\ForumPostService.php
永久,"该账号。
4.8 对于被贝贝暂时停止或者永久停止账号的用户，贝贝将不再向该用户提",c:\development\data\beibei\application\views\control\support\agreement.php
永久,授权贝贝及其关联公司独家的、全球通用的、永久的、免费的许可使用权利（包括再授权）,c:\development\data\beibei\application\views\control\support\agreement.php
永久,您提供部分或全部贝贝平台服务，暂时冻结或永久冻结（注销）您的账户，且无须为此向您,c:\development\data\beibei\application\views\control\support\agreement.php
永久,"          title: ""是否永久删除本条记录？"",
        ",c:\development\data\beibei\application\views\screen\admin\api_permission\index.php
永久,"                 <p>永久有效</p>
           ",c:\development\data\beibei\application\views\screen\admin\risk_biz\roster\lists.php
永久,""" placeholder=""持续时间，永久则不需要填写此项"" />
     ",c:\development\data\beibei\application\views\screen\admin\risk_biz\roster\lists.php
永久,"ass=""panel-heading"">永久冻结</div>
         ",c:\development\data\beibei\application\views\screen\admin\seller\freeze_management.php
永久,           <p>该商家已经被永久冻结，如果确认有冤情，可以在下面撤销,c:\development\data\beibei\application\views\screen\admin\seller\freeze_management.php
永久,"                <td>永久冻结</td>
          ",c:\development\data\beibei\application\views\screen\admin\seller\freeze_management.php
永久,"=""margin-top: 4px;"">永久冻结</a>
           ",c:\development\data\beibei\application\views\screen\admin\seller\freeze_management.php
永久,"de->expire_time) : '永久'; ?></td>
       ",c:\development\data\beibei\application\views\screen\admin\wechat\customize_qrcode.php
永久,"ime']); else: echo '永久'; endif;?></td>
 ",c:\development\data\beibei\application\views\screen\admin\wego\message\adt_message.php
永久,"                <td>永久冻结</td>
          ",c:\development\data\beibei\application\views\screen\seller\account\freeze_detail.php
永久,"es[] = ['title' => '永久分享', 'desc' => ""1、",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\api\BeidianCouponShareList.php
永久,24小时无人领取，贝币自动退回 \n2、永久分享的贝币被领取后，不限店铺使用且不,c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\api\BeidianCouponShareList.php
永久,"TYPE_FOREVER = 2; //永久分享
    public stat",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianCouponService.php
永久,"ARE_FOREVER = 6;  //永久分享来源
    public st",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianCouponService.php
永久,"minations / 100) . '永久分享';
            }",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianCouponService.php
永久,"e == 1) ? '临时分享' : '永久分享') . PHP_EOL
   ",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianCouponService.php
永久,"es[] = ['title' => '永久分享', 'desc' => ""1、",c:\development\data\beibei\dependency\beibei-biz-module\beimeng-module\src\api\BeimengCouponShareList.php
永久,24小时无人领取，贝币自动退回 \n2、永久分享的贝币被领取后，不限店铺使用且不,c:\development\data\beibei\dependency\beibei-biz-module\beimeng-module\src\api\BeimengCouponShareList.php
永久,"TYPE_FOREVER = 2; //永久分享
    public stat",c:\development\data\beibei\dependency\beibei-biz-module\beimeng-module\src\service\BeimengCouponService.php
永久,"ARE_FOREVER = 6;  //永久分享来源
    public st",c:\development\data\beibei\dependency\beibei-biz-module\beimeng-module\src\service\BeimengCouponService.php
永久,"minations / 100) . '永久分享';
            }",c:\development\data\beibei\dependency\beibei-biz-module\beimeng-module\src\service\BeimengCouponService.php
永久,"e == 1) ? '临时分享' : '永久分享') . PHP_EOL
   ",c:\development\data\beibei\dependency\beibei-biz-module\beimeng-module\src\service\BeimengCouponService.php
永久,"DUCT_COMMENT = 1; //永久封禁发商品和评论

    publ",c:\development\data\beibei\dependency\beibei-biz-module\idle-module\src\model\idle_user_black_list.php
永久,"E_DESC_ARR = [1 => '永久禁止评论和发商品'];

    p",c:\development\data\beibei\dependency\beibei-biz-module\idle-module\src\model\idle_user_black_list.php
永久,"BLOCK_PERMANENT => '永久拉黑状态'
    ];

    ",c:\development\data\beibei\dependency\beibei-biz-module\life-module\src\service\LifeBlacklistService.php
永久,"{
            // 如果是永久屏蔽的重写cache,然后返回FAL",c:\development\data\beibei\dependency\beibei-biz-module\life-module\src\service\LifeBlacklistService.php
永久,"BLOCK  = 11;
    // 永久拉黑
    const LIFE_",c:\development\data\beibei\dependency\beibei-biz-module\life-module\src\service\LifeSystemReviewService.php
永久,"PERMANENT    => '用户被永久拉黑',
        self:",c:\development\data\beibei\dependency\beibei-biz-module\life-module\src\service\LifeSystemReviewService.php
永久,"     // 检查合同是否到期, 0为永久有效
        $contra",c:\development\data\beibei\dependency\beibei-biz-module\martmall-module\src\service\WpshopService.php
永久," $cat_key, -1, 0);//永久
                 ",c:\development\data\beibei\dependency\beibei-biz-module\oversea-module\src\api\BeibeiDiaperMilkV3Get.php
永久,"费试用
     * 一天一次，一个商品永久一次
     * @param $",c:\development\data\beibei\dependency\beibei-biz-module\pintuan-module\src\service\FightgroupDuobaoService.php
永久,"费试用
     * 一天一次，一个商品永久一次,后面该3次了好不
     *",c:\development\data\beibei\dependency\beibei-biz-module\pintuan-module\src\service\FightgroupTrialService.php
永久,".1', 'Top1', '极致', '永久', '掌门人', '领袖品牌', ",c:\development\data\beibei\dependency\beibei-biz-module\product-module\src\service\ItemService.php
永久,"_2 = 40;
    // 等级3 永久
    const FREEZE_",c:\development\data\beibei\dependency\beibei-biz-module\seller-module\src\model\seller_freeze_detail.php
永久,"_FOREVER = 5; // 新增：永久冻结

    public sta",c:\development\data\beibei\dependency\beibei-biz-module\seller-module\src\model\seller_freeze_detail.php
永久,"JECTED = 4;
    /** 永久生效*/
    const STA",c:\development\data\beibei\dependency\beibei-biz-module\seller-module\src\model\seller_points.php
永久,"
    /**
     * 新增一条永久冻结
     * @param $",c:\development\data\beibei\dependency\beibei-biz-module\seller-module\src\service\PunishService.php
永久,"     // 检查合同是否到期, 0为永久有效
        $now = ",c:\development\data\beibei\dependency\beibei-biz-module\seller-module\src\service\SellerService.php
永久,"     // 检查合同是否到期, 0为永久有效
        $contra",c:\development\data\beibei\dependency\beibei-biz-module\seller-module\src\service\WinportMallService.php
永久,"     // 检查合同是否到期, 0为永久有效
            $co",c:\development\data\beibei\dependency\beibei-biz-module\seller-module\src\service\WinportMallService.php
永久,"YPE_NOLIMIT = 2;  //永久二维码

    public st",c:\development\data\beibei\dependency\beibei-biz-module\wechat-module\src\model\wechat_qrcode_conf.php
永久,"二维码',
        2 => '永久二维码',
    ];

    ",c:\development\data\beibei\dependency\beibei-biz-module\wechat-module\src\model\wechat_qrcode_conf.php
永久,,c:\development\data\beibei\dependency\beibei-biz-module\wechat-module\src\service\agent\WechatScanNoLimitQrcodeService.php
永久,"utputObject(FALSE, '永久二维码活动：' . $e->getM",c:\development\data\beibei\dependency\beibei-biz-module\wechat-module\src\service\agent\WechatScanNoLimitQrcodeService.php
永久,"utputObject(FALSE, '永久二维码活动:' . $fetchQr",c:\development\data\beibei\dependency\beibei-biz-module\wechat-module\src\service\agent\WechatScanNoLimitQrcodeService.php
永久,"stance();
        //永久二维码场景值不大于10W
     ",c:\development\data\beibei\dependency\beibei-biz-module\wechat-module\src\service\client\WechatAccountsClientService.php
极致,"杀，快来看看吧！', '爆款中的战斗机，极致低价快来围观，手慢无！'];

  ",c:\development\data\beibei\application\controllers\task\discovery\discovery_marttuan_auto_publish.php
极致,"格<br>4）货值：商品货值必须≥2万(极致爆款建议商品货值≥5万,提高审核通过",c:\development\data\beibei\application\libraries\service\seller\SellerCommonService.php
极致,"d：' . $pid . ',价格过高,极致低价才能为品牌引流，特卖价必须低于历",c:\development\data\beibei\application\libraries\service\seller\SellerMartshowbrandService.php
极致,"d：' . $pid . ',价格过高,极致低价才能为品牌引流，特卖价必须低于历",c:\development\data\beibei\application\libraries\service\seller\SellerMartshowbrandService.php
极致,最低折算单价、第二件xx，买x送x等商品极致利益点，字数为5-7个汉字，特殊字符,c:\development\data\beibei\application\views\screen\seller\martgroup\apply.php
极致,"esc"">4）货值：商品货值必须≥2万(极致爆款建议商品货值≥5万,提高审核通过",c:\development\data\beibei\application\views\screen\seller\marttuan\create.php
极致,把关，我们的精挑细选只为将正品性价比做到极致。同时，贝贝还提供全部正品、全场包邮,c:\development\data\beibei\application\views\screen\support\help\about.php
极致,"', 'no.1', 'Top1', '极致', '永久', '掌门人', '领",c:\development\data\beibei\dependency\beibei-biz-module\product-module\src\service\ItemService.php
极致,"ea id=""editor"">## 只求极致
[ **M** ] arkdown",c:\development\data\beibei\static\src\lib\mditor\index.html
Top 1,"e {
      $title = ""Top 100 <i style='co",c:\development\data\beibei\xhprof\xhprof_lib\display\xhprof.php
Top1,"u6709\u6548"",""NO1"",""Top1"",""\u4e00\u6d17\",c:\development\data\beibei\application\controllers\task\product\sensitive_word.php
Top1,""" content=""商品当前销售排名在Top10内，可在限量购热卖榜单置顶以获",c:\development\data\beibei\application\views\screen\seller\data\index_new.php
Top1,"content=""商品当前销售排名已掉出Top10，无法在限量购热卖榜单置顶以获",c:\development\data\beibei\application\views\screen\seller\data\index_new.php
Top1,"     }

        //商品Top10排行
        $top",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\api\BeidianMonitorInfoGet.php
Top1," = $top_items; // 商品Top10排行
        $obj",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\api\BeidianMonitorInfoGet.php
Top1,"     }

        //商品Top10排行
        $top",c:\development\data\beibei\dependency\beibei-biz-module\beimeng-module\src\api\BeimengMonitorInfoGet.php
Top1," = $top_items; // 商品Top10排行
        $obj",c:\development\data\beibei\dependency\beibei-biz-module\beimeng-module\src\api\BeimengMonitorInfoGet.php
Top1,"军', 'NO1', 'no.1', 'Top1', '极致', '永久', '",c:\development\data\beibei\dependency\beibei-biz-module\product-module\src\service\ItemService.php
NO1,"""100%\u6709\u6548"",""NO1"",""Top1"",""\u4e00\",c:\development\data\beibei\application\controllers\task\product\sensitive_word.php
NO1,VHCc3MPNNKLUaEnoAN8HNO1uzQQ0vOMIb3+nFwb5,c:\development\data\beibei\application\libraries\service\pay\PaySecureService.php
NO1,"',
        '销量冠军', 'NO1', 'no.1', 'Top1'",c:\development\data\beibei\dependency\beibei-biz-module\product-module\src\service\ItemService.php
冠军,28|不简单$542358286132|冠军贝妮$521283408877|初喜,c:\development\data\beibei\application\controllers\base_brand.txt
冠军,67|悦霓佳$548631375798|冠军小熊/Champion Bear$5,c:\development\data\beibei\application\controllers\base_brand.txt
冠军,"ds_fruit_tags = ['销量冠军', '人气新品', '小编精选',",c:\development\data\beibei\application\libraries\service\admin_v2\GoodsFruitService.php
冠军,"=> [
            '销量冠军' => '销量冠军',
     ",c:\development\data\beibei\application\libraries\service\admin_v2\indexes\martgoods\GoodsFruitIndexes.php
冠军,"       '销量冠军' => '销量冠军',
            '人气",c:\development\data\beibei\application\libraries\service\admin_v2\indexes\martgoods\GoodsFruitIndexes.php
冠军,"      // 先计算最佳销售战队销售冠军
            $sale",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianTeamGameService.php
冠军,"队内 勋章奖励、贝币 也有可能是第一销售冠军
            if (!",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianTeamGameService.php
冠军,"ee_100x100.png',//销量冠军
        'new_hot'",c:\development\data\beibei\dependency\beibei-biz-module\martgoods-module\src\api\BeibeiMartgoodsFoodGet.php
冠军,"_SALE_CHAMPION = '销量冠军';
    private sta",c:\development\data\beibei\dependency\beibei-biz-module\martgoods-module\src\api\BeibeiMartgoodsFoodGet.php
冠军,"ee_100x100.png',//销量冠军
        'new_hot'",c:\development\data\beibei\dependency\beibei-biz-module\martgoods-module\src\api\BeibeiModuleMartgoodsFruitKeyWordGet.php
冠军,"_SALE_CHAMPION = '销量冠军';
    private sta",c:\development\data\beibei\dependency\beibei-biz-module\martgoods-module\src\api\BeibeiModuleMartgoodsFruitKeyWordGet.php
冠军,"ate: 2017/5/26
 * 销量冠军模块。
 * Time: 上午9:4",c:\development\data\beibei\dependency\beibei-biz-module\martshow-module\src\service\item\component\module\RecommendBestSelling.php
冠军,"g->recom_title = '销量冠军';
        $this->",c:\development\data\beibei\dependency\beibei-biz-module\martshow-module\src\service\item\component\module\RecommendBestSelling.php
冠军," '世界领先',
        '销量冠军', 'NO1', 'no.1', ",c:\development\data\beibei\dependency\beibei-biz-module\product-module\src\service\ItemService.php
王牌,"blic $hot_shows; // 王牌专场 show id
    pub",c:\development\data\beibei\application\controllers\event\anniversary.php
王牌,"', '温泉养生', '养生温泉', '王牌温泉', '错峰泡汤']
     ",c:\development\data\beibei\application\controllers\task\travel\get_ly_products.php
王牌,"', '温泉养生', '养生温泉', '王牌温泉', '错峰泡汤']
     ",c:\development\data\beibei\application\libraries\service\travel\syn\TCProductService.php
王牌,"                <!--王牌专场-->
            ",c:\development\data\beibei\application\views\screen\event\anniversary\index.php
世界领先,"', '全球首发', '全网首发', '世界领先',
        '销量冠军",c:\development\data\beibei\dependency\beibei-biz-module\product-module\src\service\ItemService.php
全网首发,"顶级', '独家', '全球首发', '全网首发', '世界领先',
     ",c:\development\data\beibei\dependency\beibei-biz-module\product-module\src\service\ItemService.php
全球首发,"title = '贝店iPhone8系列全球首发，官网价最高优惠150元';
 ",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianShareService.php
全球首发,"title = '贝盟iPhone8系列全球首发，官网价最高优惠150元';
 ",c:\development\data\beibei\dependency\beibei-biz-module\beimeng-module\src\service\BeimengShareService.php
全球首发," '名牌', '顶级', '独家', '全球首发', '全网首发', '世界领先",c:\development\data\beibei\dependency\beibei-biz-module\product-module\src\service\ItemService.php
独家,"LAG);   // 1:自有品牌，2:独家代理，7:旗舰授权，
       ",c:\development\data\beibei\application\controllers\seller\apply.php
独家,>homo_pid . '），请提报其他独家新品，如有疑问请联系运营同学（qq：,c:\development\data\beibei\application\controllers\seller\discovery_new.php
独家,"

    //授权类型：1自有品牌，2独家代理，3一级代理
    publi",c:\development\data\beibei\application\libraries\api\BeibeiBrandHomeGet.php
独家,"旗舰授权显示：品牌官方；
     * 独家代理显示：品牌授权；
     * ",c:\development\data\beibei\application\libraries\api\BeibeiBrandHomeInfoGet.php
独家,资料及数据信息，用户授权贝贝及其关联公司独家的、全球通用的、永久的、免费的许可使,c:\development\data\beibei\application\views\control\support\agreement.php
独家,"              '旗舰授权/独家代理类型请在授权书中注明。',
  ",c:\development\data\beibei\application\views\screen\admin\seller_apply\brand_edit.php
独家,"报专场(不含国际、国内、天猫知名品牌方或独家代理)
              ",c:\development\data\beibei\application\views\screen\admin\seller_operate_permission\seller_brand_permission_conf_index.php
独家,"限量购(不含国际、国内、天猫知名品牌方或独家代理)
              ",c:\development\data\beibei\application\views\screen\admin\seller_operate_permission\seller_brand_permission_conf_index.php
独家,"报专场(不含国际、国内、天猫知名品牌方或独家代理)

             ",c:\development\data\beibei\application\views\screen\admin\seller_operate_permission\seller_brand_perm_conf_table.php
独家,"限量购(不含国际、国内、天猫知名品牌方或独家代理)
              ",c:\development\data\beibei\application\views\screen\admin\seller_operate_permission\seller_brand_perm_conf_table.php
独家,万妈妈信赖的母婴特卖网站，以其品牌正品、独家折扣、限时抢购为特色，致力于整合国内,c:\development\data\beibei\application\views\screen\h5\share_comment.php
独家,"    <td rowspan=""3"">独家代理</td>
          ",c:\development\data\beibei\application\views\screen\seller\help\brand_management.php
独家,人仅授权给入驻公司在贝贝或全网销售，标明独家授权或者不再授权其他任何公司</td,c:\development\data\beibei\application\views\screen\seller\help\brand_management.php
独家,"                <th>独家代理</th>
          ",c:\development\data\beibei\application\views\screen\seller\welcome\index.php
独家,"  <th>商标注册人授权入驻公司在贝贝独家销售其品牌的商品</th>
    ",c:\development\data\beibei\application\views\screen\seller\welcome\index.php
独家,千家母婴品牌深度合作，每天以低至1折起的独家折扣对童装、童鞋、玩具、用品等进行限,c:\development\data\beibei\application\views\screen\support\help\about.php
独家," '金牌', '名牌', '顶级', '独家', '全球首发', '全网首发',",c:\development\data\beibei\dependency\beibei-biz-module\product-module\src\service\ItemService.php
独家,"ENSE_UNIQUE = 2; // 独家代理
    public stat",c:\development\data\beibei\dependency\beibei-biz-module\seller-module\src\model\seller_brand.php
独家,"舰授权',
        2 => '独家代理',
        3 => ",c:\development\data\beibei\dependency\beibei-biz-module\seller-module\src\model\seller_brand.php
独家,"[1 => '自有品牌', 2 => '独家代理', 3 => '一级代理', ",c:\development\data\beibei\dependency\beibei-biz-module\seller-module\src\service\WinportMallService.php
独家,"[1 => '自有品牌', 2 => '独家代理', 3 => '一级代理', ",c:\development\data\beibei\dependency\beibei-biz-module\seller-module\src\service\WinportMallService.php
名牌,"-inline"">
    <span>名牌图片：</span>
    <in",c:\development\data\beibei\application\views\screen\admin\configuration_manager\index_top_conf.php
名牌,"-inline"">
    <span>名牌图片：</span>
    <in",c:\development\data\beibei\application\views\screen\admin\configuration_manager\index_top_conf_shield.php
名牌,": ''?> value=""10"">国际名牌
            </lab",c:\development\data\beibei\application\views\screen\admin\tag\task.php
名牌,"lue=""20,30,40,50"">国内名牌
            </lab",c:\development\data\beibei\application\views\screen\admin\tag\task.php
名牌," '首家', '最新', '金牌', '名牌', '顶级', '独家', '全球",c:\development\data\beibei\dependency\beibei-biz-module\product-module\src\service\ItemService.php
金牌,从2012年初上线以来，连续四届获得淘宝金牌淘拍档，京东优秀服务商等荣誉，目前服,c:\development\data\beibei\application\config\open_api.php
金牌," }

    /**
     * 升金牌店主操作 和 升企业店主操作
   ",c:\development\data\beibei\application\controllers\admin_v2\bei_dian_member.php
金牌,"   /**
     * todo 降金牌店主操作 和 降企业店主操作 暂不处",c:\development\data\beibei\application\controllers\admin_v2\bei_dian_member.php
金牌,"ice::GRADE_GOLD => '金牌会员',
            \",c:\development\data\beibei\application\controllers\task\order_back_shell_stat.php
金牌,,c:\development\data\beibei\application\controllers\task\beidian\beidian_promote_to_charger.php
金牌,,c:\development\data\beibei\application\controllers\task\beidian\beidian_promote_to_manager.php
金牌,,c:\development\data\beibei\application\controllers\task\beimeng\beimeng_promote_to_charger.php
金牌,,c:\development\data\beibei\application\controllers\task\beimeng\beimeng_promote_to_manager.php
金牌,,c:\development\data\beibei\application\controllers\task\fightgroup\pusher_level_up.php
金牌,"         'desc' => '金牌会员',
            '",c:\development\data\beibei\application\libraries\service\LotteryService.php
金牌,"          1     => '金牌店主',
            2",c:\development\data\beibei\application\libraries\service\admin_v2\indexes\BeiDianMemberCmsIndexes.php
金牌,",
            2 => '金牌店主',
            3",c:\development\data\beibei\application\libraries\service\admin_v2\indexes\BeiDianMemberIndexes.php
金牌,"        'label' => '金牌店主UID'
    ];

   ",c:\development\data\beibei\application\libraries\service\admin_v2\indexes\BeiDianMemberIndexes.php
金牌,",
            2 => '金牌店主',
            3",c:\development\data\beibei\application\libraries\service\admin_v2\indexes\BeidianMemberSalaryIndexes.php
金牌,"s=""list-group-item"">金牌店主数：<span class=""l",c:\development\data\beibei\application\views\screen\admin\beidian\monitor\index.php
金牌,"            '4' => '金牌会员',
             ",c:\development\data\beibei\application\views\screen\admin\coupon\add_exchange.php
金牌,"            '4' => '金牌会员',
             ",c:\development\data\beibei\application\views\screen\admin\coupon\add_exchange_activity.php
金牌,"            '4' => '金牌会员',
             ",c:\development\data\beibei\application\views\screen\admin\coupon\modify_exchange.php
金牌,"            '4' => '金牌会员',
             ",c:\development\data\beibei\application\views\screen\admin\coupon\modify_exchange_activity.php
金牌,"' : ''?>  value=""2"">金牌店主
            </l",c:\development\data\beibei\application\views\screen\admin\tag\task_beidian.php
金牌,"               <!-- 金牌会员 -->
           ",c:\development\data\beibei\application\views\screen\backoffice\member\grade.php
金牌,从2012年初上线以来，连续四届获得淘宝金牌淘拍档，京东优秀服务商等荣誉，目前服,c:\development\data\beibei\application\views\screen\seller\soft\index.php
金牌,"                <th>金牌会员</th>
          ",c:\development\data\beibei\application\views\screen\support\help\account_management_5.php
金牌,"                <td>金牌会员</td>
          ",c:\development\data\beibei\application\views\screen\support\help\account_management_5.php
金牌,"ast_login_id_') + '(金牌用户)',
        name",c:\development\data\beibei\application\views\screen\support\help\frequently_qa_1.php
金牌,"        // 贝店管理工具只允许金牌或企业店主登陆
          ",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\api\BeidianAuthQuickH5.php
金牌,"sult);
    }

    //金牌店主考试
    public fu",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\api\BeidianExamHomeGet.php
金牌,");
        // 如果等级不在金牌及以上，不允许查看
        ",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\api\BeidianTeamHomeGet.php
金牌,"        ['name' => '金牌', 'value' => 2]
 ",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\api\BeidianTeamMemberDetail.php
金牌,"'普通',
        2 => '金牌'
    ];

    publ",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\api\BeidianTeamMemberDetail.php
金牌,"obj->message = '没有找到金牌店主信息';
           ",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\api\BeidianUserTeacherGet.php
金牌," $obj->message = '你的金牌店主没有设置头像';
       ",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\api\BeidianUserTeacherGet.php
金牌,"_TYPE_CHARGE = 2; //金牌店主
    public stat",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\model\beidian_member.php
金牌,"'店主',
        2 => '金牌店主',
        3 => ",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\model\beidian_member.php
金牌,"IZ_TYPE_1 = 1; //店主升金牌店主考试答题记录

    publ",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\model\beidian_member_answer.php
金牌,"试答题',
        1 => '金牌店主考试答题'
    ];

  ",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\model\beidian_member_answer.php
金牌,"MOTE_MANAGER = 1; //金牌店主升企业店主
    public",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\model\beidian_member_promotion.php
金牌,"E_CHARGER = 2; //店主升金牌店主
    public stat",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\model\beidian_member_promotion.php
金牌,"_TYPE_CHARGE = 2; //金牌店主
    public stat",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\model\beidian_member_relation.php
金牌,"'店主',
        2 => '金牌店主',
        3 => ",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\model\beidian_member_relation.php
金牌,"IZ_TYPE_1 = 1; //店主升金牌店主考试答题记录

    publ",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\model\beidian_question_bank.php
金牌,"试答题',
        1 => '金牌店主考试答题'
    ];

  ",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\model\beidian_question_bank.php
金牌,"_TYPE_CHARGE = 2; //金牌店主
    public stat",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\model\slave\beidian_member_slave.php
金牌,"'店主',
        2 => '金牌店主',
        3 => ",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\model\slave\beidian_member_slave.php
金牌,"     }

        //针对金牌店主及以上
        if (",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianAdsService.php
金牌,"接卖出',
        1 => '金牌店主',
        2 => ",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianCommissionService.php
金牌,">uid;
            //金牌店主
            $to",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianCommissionService.php
金牌,"   }

            //金牌店主商品佣金
           ",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianCommissionService.php
金牌,"n = '') {
        //金牌店主和企业店主的佣金 调整 不会添加",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianCommissionService.php
金牌,",
            2 => '金牌店主',
            3",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianEmailService.php
金牌,"c = [
        1 => '金牌店主升企业店主',
        ",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianMemberPromotionService.php
金牌,"',
        2 => '店主升金牌店主',
    ];

    p",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianMemberPromotionService.php
金牌," }

    /**
     * 升金牌店主操作
     * @param",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianMemberPromotionService.php
金牌,"->set_error('该用户还未达到金牌店主要求');
        }
",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianMemberPromotionService.php
金牌,ip_count值不包含自己 成为店主、金牌店主或企业店主后 自己是自己的VIP,c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianMemberService.php
金牌,"t->set_error('暂不支持关闭金牌店主及以上的账号,若需要请告知产品及",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianMemberService.php
金牌,"LEAST_NUM = 10; //升级金牌店主必须答对个数

    publ",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianQuestionBankService.php
金牌,"}

    /**
     * 计算金牌店主
     */
    pub",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianSalaryService.php
金牌,"ce();

        // 计算金牌店主
        $beidia",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianSalaryService.php
金牌,o 'uid:' . $_uid .'|金牌店主商品佣金:' . $sum_am,c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianTempService.php
金牌,o 'uid:' . $_uid .'|金牌店主大礼包来源个数:' . $sum,c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianTempService.php
金牌,"00');

        // 获取金牌和钻石的店主数据
        $",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianYunyingService.php
金牌,                 // 金牌店主除了直接邀请的，其余全是下方店主,c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianYunyingService.php
金牌,                 // 金牌店主除了直接邀请的，其余全是下方店主,c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\BeidianYunyingService.php
金牌," }

    /**
     * 升金牌店主操作 和 升企业店主操作
   ",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\yunying\controller\BeidianMember.php
金牌,"   /**
     * todo 降金牌店主操作 和 降企业店主操作 暂不处",c:\development\data\beibei\dependency\beibei-biz-module\beidian-module\src\service\yunying\controller\BeidianMember.php
金牌,"        // 贝盟管理工具只允许金牌或企业店主登陆
          ",c:\development\data\beibei\dependency\beibei-biz-module\beimeng-module\src\api\BeimengAuthQuickH5.php
金牌,"obj->message = '没有找到金牌店主信息';
           ",c:\development\data\beibei\dependency\beibei-biz-module\beimeng-module\src\api\BeimengUserTeacherGet.php
金牌," $obj->message = '你的金牌店主没有设置头像';
       ",c:\development\data\beibei\dependency\beibei-biz-module\beimeng-module\src\api\BeimengUserTeacherGet.php
金牌,"_TYPE_CHARGE = 2; //金牌店主
    public stat",c:\development\data\beibei\dependency\beibei-biz-module\beimeng-module\src\model\beimeng_member.php
